timestamp_utc,index,name,memory_used_mib,utilization_gpu_pct,power_draw_w
2026/08/24 04:07:34.312, 0, NVIDIA GeForce RTX 5090, 31260, 100, 357.64
2026/08/24 04:07:39.368, 0, NVIDIA GeForce RTX 5090, 31260, 100, 361.02
2026/08/24 04:07:44.425, 0, NVIDIA GeForce RTX 5090, 31260, 100, 382.44
2026/08/24 04:07:49.480, 0, NVIDIA GeForce RTX 5090, 31260, 100, 357.40
2026/08/24 04:07:54.532, 0, NVIDIA GeForce RTX 5090, 31260, 100, 342.23
2026/08/24 04:07:59.587, 0, NVIDIA GeForce RTX 5090, 31260, 100, 338.00
2026/08/24 04:08:04.644, 0, NVIDIA GeForce RTX 5090, 31260, 100, 371.81
2026/08/24 04:08:09.700, 0, NVIDIA GeForce RTX 5090, 31260, 100, 340.65
2026/08/24 04:08:14.757, 0, NVIDIA GeForce RTX 5090, 31260, 100, 339.55
2026/08/24 04:08:19.810, 0, NVIDIA GeForce RTX 5090, 31260, 100, 340.06
2026/08/24 04:08:24.865, 0, NVIDIA GeForce RTX 5090, 31260, 100, 344.05
2026/08/24 04:08:29.919, 0, NVIDIA GeForce RTX 5090, 31260, 100, 346.13
2026/08/24 04:08:34.971, 0, NVIDIA GeForce RTX 5090, 31260, 94, 346.14
2026/08/24 04:08:40.025, 0, NVIDIA GeForce RTX 5090, 31260, 100, 345.36
2026/08/24 04:08:45.083, 0, NVIDIA GeForce RTX 5090, 31260, 100, 339.93
2026/08/24 04:08:50.140, 0, NVIDIA GeForce RTX 5090, 31260, 100, 338.64
2026/08/24 04:08:55.198, 0, NVIDIA GeForce RTX 5090, 31260, 100, 337.94
2026/08/24 04:09:00.252, 0, NVIDIA GeForce RTX 5090, 31260, 100, 340.14
2026/08/24 04:09:05.307, 0, NVIDIA GeForce RTX 5090, 31260, 100, 339.08
2026/08/24 04:09:10.366, 0, NVIDIA GeForce RTX 5090, 31260, 100, 336.90
2026/08/24 04:09:15.420, 0, NVIDIA GeForce RTX 5090, 31260, 100, 389.15
2026/08/24 04:09:20.478, 0, NVIDIA GeForce RTX 5090, 31260, 94, 406.65
2026/08/24 04:09:25.535, 0, NVIDIA GeForce RTX 5090, 31260, 100, 400.57
2026/08/24 04:09:30.591, 0, NVIDIA GeForce RTX 5090, 31260, 100, 397.28
2026/08/24 04:09:35.650, 0, NVIDIA GeForce RTX 5090, 31260, 100, 424.54
2026/08/24 04:09:40.706, 0, NVIDIA GeForce RTX 5090, 31260, 100, 387.19
2026/08/24 04:09:45.765, 0, NVIDIA GeForce RTX 5090, 31260, 100, 398.20
2026/08/24 04:09:50.824, 0, NVIDIA GeForce RTX 5090, 31260, 100, 460.07
2026/08/24 04:09:55.880, 0, NVIDIA GeForce RTX 5090, 31260, 100, 420.37
2026/08/24 04:10:00.931, 0, NVIDIA GeForce RTX 5090, 31260, 100, 392.00
2026/08/24 04:10:05.987, 0, NVIDIA GeForce RTX 5090, 31260, 100, 383.90
2026/08/24 04:10:11.053, 0, NVIDIA GeForce RTX 5090, 31260, 100, 387.43
2026/08/24 04:10:16.108, 0, NVIDIA GeForce RTX 5090, 31260, 100, 390.07
2026/08/24 04:10:21.162, 0, NVIDIA GeForce RTX 5090, 31260, 100, 384.54
2026/08/24 04:10:26.219, 0, NVIDIA GeForce RTX 5090, 31260, 100, 409.99
2026/08/24 04:10:31.275, 0, NVIDIA GeForce RTX 5090, 31260, 100, 390.19
2026/08/24 04:10:36.335, 0, NVIDIA GeForce RTX 5090, 31260, 100, 392.05
2026/08/24 04:10:41.389, 0, NVIDIA GeForce RTX 5090, 31260, 100, 467.49
2026/08/24 04:10:46.444, 0, NVIDIA GeForce RTX 5090, 31260, 100, 393.15
2026/08/24 04:10:51.500, 0, NVIDIA GeForce RTX 5090, 31260, 100, 482.34
2026/08/24 04:10:56.558, 0, NVIDIA GeForce RTX 5090, 31260, 100, 387.28
2026/08/24 04:11:01.616, 0, NVIDIA GeForce RTX 5090, 31260, 98, 401.17
2026/08/24 04:11:06.673, 0, NVIDIA GeForce RTX 5090, 31260, 100, 386.60
2026/08/24 04:11:11.728, 0, NVIDIA GeForce RTX 5090, 31260, 100, 443.67
2026/08/24 04:11:16.784, 0, NVIDIA GeForce RTX 5090, 31260, 100, 392.20
2026/08/24 04:11:21.844, 0, NVIDIA GeForce RTX 5090, 31260, 100, 449.20
2026/08/24 04:11:26.901, 0, NVIDIA GeForce RTX 5090, 31260, 100, 383.52
2026/08/24 04:11:31.957, 0, NVIDIA GeForce RTX 5090, 31260, 100, 385.73
2026/08/24 04:11:37.014, 0, NVIDIA GeForce RTX 5090, 31260, 100, 380.56
2026/08/24 04:11:42.068, 0, NVIDIA GeForce RTX 5090, 31260, 100, 385.72
2026/08/24 04:11:47.123, 0, NVIDIA GeForce RTX 5090, 31260, 100, 385.13
2026/08/24 04:11:52.176, 0, NVIDIA GeForce RTX 5090, 31260, 100, 385.42
2026/08/24 04:11:57.230, 0, NVIDIA GeForce RTX 5090, 31260, 100, 393.85
2026/08/24 04:12:02.283, 0, NVIDIA GeForce RTX 5090, 31260, 100, 382.55
2026/08/24 04:12:07.339, 0, NVIDIA GeForce RTX 5090, 31260, 100, 384.78
2026/08/24 04:12:12.393, 0, NVIDIA GeForce RTX 5090, 31260, 100, 511.29
2026/08/24 04:12:17.450, 0, NVIDIA GeForce RTX 5090, 31260, 100, 395.61
2026/08/24 04:12:22.506, 0, NVIDIA GeForce RTX 5090, 31260, 100, 380.05
2026/08/24 04:12:27.561, 0, NVIDIA GeForce RTX 5090, 31260, 100, 380.81
2026/08/24 04:12:32.614, 0, NVIDIA GeForce RTX 5090, 31260, 100, 374.90
2026/08/24 04:12:37.673, 0, NVIDIA GeForce RTX 5090, 31260, 97, 499.96
2026/08/24 04:12:42.726, 0, NVIDIA GeForce RTX 5090, 31260, 100, 375.12
2026/08/24 04:12:47.785, 0, NVIDIA GeForce RTX 5090, 31260, 88, 393.29
2026/08/24 04:12:52.841, 0, NVIDIA GeForce RTX 5090, 31260, 90, 385.35
2026/08/24 04:12:57.895, 0, NVIDIA GeForce RTX 5090, 31260, 100, 503.71
2026/08/24 04:13:02.953, 0, NVIDIA GeForce RTX 5090, 31260, 100, 403.68
2026/08/24 04:13:08.009, 0, NVIDIA GeForce RTX 5090, 31260, 100, 386.87
2026/08/24 04:13:13.065, 0, NVIDIA GeForce RTX 5090, 31260, 100, 395.17
2026/08/24 04:13:18.119, 0, NVIDIA GeForce RTX 5090, 31260, 100, 395.98
2026/08/24 04:13:23.376, 0, NVIDIA GeForce RTX 5090, 31260, 100, 413.67
2026/08/24 04:13:28.432, 0, NVIDIA GeForce RTX 5090, 31260, 100, 416.71
2026/08/24 04:13:33.486, 0, NVIDIA GeForce RTX 5090, 31260, 97, 553.97
2026/08/24 04:13:38.538, 0, NVIDIA GeForce RTX 5090, 31260, 100, 498.76
2026/08/24 04:13:43.592, 0, NVIDIA GeForce RTX 5090, 31260, 89, 430.73
2026/08/24 04:13:48.653, 0, NVIDIA GeForce RTX 5090, 31260, 100, 457.86
2026/08/24 04:13:53.751, 0, NVIDIA GeForce RTX 5090, 31260, 98, 536.88
2026/08/24 04:13:58.805, 0, NVIDIA GeForce RTX 5090, 31260, 83, 408.39
2026/08/24 04:14:03.863, 0, NVIDIA GeForce RTX 5090, 31260, 97, 547.24
2026/08/24 04:14:08.915, 0, NVIDIA GeForce RTX 5090, 31260, 100, 395.00
2026/08/24 04:14:13.971, 0, NVIDIA GeForce RTX 5090, 31260, 100, 393.26
2026/08/24 04:14:19.028, 0, NVIDIA GeForce RTX 5090, 31260, 66, 402.22
2026/08/24 04:14:24.085, 0, NVIDIA GeForce RTX 5090, 31260, 100, 428.83
2026/08/24 04:14:29.139, 0, NVIDIA GeForce RTX 5090, 31260, 100, 394.15
2026/08/24 04:14:34.191, 0, NVIDIA GeForce RTX 5090, 31260, 100, 438.73
2026/08/24 04:14:39.247, 0, NVIDIA GeForce RTX 5090, 31260, 100, 412.22
2026/08/24 04:14:44.302, 0, NVIDIA GeForce RTX 5090, 31260, 100, 389.25
2026/08/24 04:14:49.357, 0, NVIDIA GeForce RTX 5090, 31260, 100, 390.56
2026/08/24 04:14:54.411, 0, NVIDIA GeForce RTX 5090, 31260, 91, 511.04
2026/08/24 04:14:59.461, 0, NVIDIA GeForce RTX 5090, 31260, 95, 432.85
2026/08/24 04:15:04.516, 0, NVIDIA GeForce RTX 5090, 31260, 74, 470.38
2026/08/24 04:15:09.575, 0, NVIDIA GeForce RTX 5090, 31260, 96, 511.66
2026/08/24 04:15:14.627, 0, NVIDIA GeForce RTX 5090, 31260, 100, 419.87
2026/08/24 04:15:19.687, 0, NVIDIA GeForce RTX 5090, 31260, 100, 387.59
2026/08/24 04:15:24.741, 0, NVIDIA GeForce RTX 5090, 31260, 100, 361.52
2026/08/24 04:15:29.797, 0, NVIDIA GeForce RTX 5090, 31260, 100, 445.84
2026/08/24 04:15:34.856, 0, NVIDIA GeForce RTX 5090, 31260, 100, 354.85
2026/08/24 04:15:39.911, 0, NVIDIA GeForce RTX 5090, 31260, 100, 359.32
2026/08/24 04:15:44.966, 0, NVIDIA GeForce RTX 5090, 31260, 100, 355.01
2026/08/24 04:15:50.021, 0, NVIDIA GeForce RTX 5090, 31260, 100, 353.88
2026/08/24 04:15:55.076, 0, NVIDIA GeForce RTX 5090, 31260, 100, 351.63
2026/08/24 04:16:00.132, 0, NVIDIA GeForce RTX 5090, 31260, 100, 353.27
2026/08/24 04:16:05.190, 0, NVIDIA GeForce RTX 5090, 31260, 100, 352.65
2026/08/24 04:16:10.242, 0, NVIDIA GeForce RTX 5090, 31260, 100, 390.21
2026/08/24 04:16:15.296, 0, NVIDIA GeForce RTX 5090, 31260, 97, 510.99
2026/08/24 04:16:20.350, 0, NVIDIA GeForce RTX 5090, 31260, 100, 353.30
2026/08/24 04:16:25.404, 0, NVIDIA GeForce RTX 5090, 31260, 100, 351.74
2026/08/24 04:16:30.458, 0, NVIDIA GeForce RTX 5090, 31260, 100, 347.76
